source,translation_A,translation_B,A,equal,B,label_A,label_B,text,text_type
"- Klicken Sie auf diese Punkte oder Striche, um das Menü zu öffnen, und wählen Sie dann Einstellungen.",- Fare clic su questi punti o trattini per aprire il menu e selezionare Impostazioni.,- Clicca su questi punti o linee per aprire il menu e poi seleziona Impostazioni.,TRUE,FALSE,FALSE,DeepL,Supertext,de-CH_inst_9.txt,instructions
,,,,,,,,,
Finden Sie die Option für die Startseite:,Individuare l'opzione per la pagina iniziale:,Trova l'opzione per la pagina iniziale:,TRUE,FALSE,FALSE,DeepL,Supertext,de-CH_inst_9.txt,instructions
- In den Einstellungen gibt es einen Abschnitt für die Startseite oder Beim Start.,"- In Impostazioni, c'è una sezione per la pagina iniziale o All'avvio.","- All'interno delle impostazioni, cerca la sezione relativa alla pagina iniziale o all'avvio.",FALSE,FALSE,TRUE,DeepL,Supertext,de-CH_inst_9.txt,instructions
- Suchen Sie nach einer Option wie „Startseite festlegen“ oder „Beim Start“ (je nach Browser kann der genaue Wortlaut unterschiedlich sein).,- Cercate un'opzione come “Imposta pagina iniziale” o “All'avvio” (la dicitura esatta può variare a seconda del browser).,"- L'opzione potrebbe essere denominata ""Imposta la pagina iniziale"" o ""Avvio"" (a seconda del browser, il testo esatto potrebbe variare).",TRUE,FALSE,FALSE,DeepL,Supertext,de-CH_inst_9.txt,instructions
,,,,,,,,,
NZZ.de als Startseite festlegen:,Impostate NZZ.de come pagina iniziale:,Imposta NZZ.de come pagina iniziale:,TRUE,FALSE,FALSE,DeepL,Supertext,de-CH_inst_9.txt,instructions
"- Wenn Sie die Option „Bestimmte Seite öffnen“ sehen, wählen Sie diese aus.","- Se vedete l'opzione “Apri pagina specifica”, selezionatela.","- Se vedi un'opzione denominata ""Apri una pagina specifica"", selezionala.",TRUE,FALSE,FALSE,DeepL,Supertext,de-CH_inst_9.txt,instructions
- Geben Sie in das Eingabefeld https://www.nzz.de ein.,- Inserite https://www.nzz.de nel campo di immissione.,- Inserisci https://www.nzz.de nel campo di testo.,TRUE,FALSE,FALSE,DeepL,Supertext,de-CH_inst_9.txt,instructions
,,,,,,,,,
Einstellungen speichern:,Salvate le impostazioni:,Salva le impostazioni:,TRUE,FALSE,FALSE,DeepL,Supertext,de-CH_inst_9.txt,instructions
"- Die meisten Browser speichern die Änderung automatisch, sobald Sie das Feld verlassen. Sie können das Einstellungsfenster nun schließen.",- La maggior parte dei browser salva automaticamente la modifica non appena si esce dal campo. Ora potete chiudere la finestra delle impostazioni.,- La maggior parte dei browser salva automaticamente le modifiche non appena esci dal campo di testo. Puoi ora chiudere la finestra delle impostazioni.,TRUE,FALSE,FALSE,DeepL,Supertext,de-CH_inst_9.txt,instructions
,,,,,,,,,
Wofür steht der Bereich «Meine NZZ»?,"A cosa serve la sezione ""La mia NZZ""?",A cosa serve la sezione “La mia NZZ”?,FALSE,TRUE,FALSE,Supertext,DeepL,de-CH_inst_10.txt,instructions
,,,,,,,,,
"In diesem Bereich finden Sie Ihre persönlichen Einstellungen (tippen Sie dafür auf das Zahnrad-Symbol oben rechts) sowie drei Registerkarten, die Sie direkt antippen oder durch Wischen auf dem Display ansteuern können:",In questa sezione troverete le vostre impostazioni personali (toccate l'icona a forma di ingranaggio in alto a destra) e tre schede che potete selezionare direttamente toccandole o scorrendo il dito sullo schermo:,In quest'area troverete le vostre impostazioni personali (toccate il simbolo della ruota dentata in alto a destra) e tre schede che potete toccare direttamente o scorrere sul display:,TRUE,FALSE,FALSE,Supertext,DeepL,de-CH_inst_10.txt,instructions
,,,,,,,,,
«Mein Feed»,"""Il mio feed""",“Il mio feed”,FALSE,TRUE,FALSE,Supertext,DeepL,de-CH_inst_10.txt,instructions
,,,,,,,,,
"Ihr persönlicher Feed enthält Artikel zu Themen bzw. von Autoren, denen Sie folgen.",Il vostro feed personale contiene articoli relativi a temi o di autori ai quali seguite.,Il vostro feed personale contiene articoli su argomenti o autori che seguite.,FALSE,FALSE,TRUE,Supertext,DeepL,de-CH_inst_10.txt,instructions
"Um diese zu verwalten, gehen Sie in Ihre persönlichen Einstellungen und dort auf den Menüpunkt «Themeneinstellungen».","Per gestire il vostro feed, andate nelle impostazioni personali e toccate ""Impostazioni tematiche"".","Per gestirli, andate nelle vostre impostazioni personali e poi alla voce di menu “Impostazioni argomenti”.",FALSE,FALSE,TRUE,Supertext,DeepL,de-CH_inst_10.txt,instructions
"Ihr Feed wird automatisch aktualisiert, sobald neue Inhalte verfügbar sind.",Il vostro feed si aggiorna automaticamente non appena vengono pubblicati nuovi contenuti.,Il feed viene aggiornato automaticamente non appena sono disponibili nuovi contenuti.,FALSE,TRUE,FALSE,Supertext,DeepL,de-CH_inst_10.txt,instructions
Sie können ihn auch durch ein Ziehen von oben nach unten aktualisieren.,Potete anche aggiornarlo trascinando il dito dal basso verso l'alto.,È possibile aggiornarlo anche trascinandolo dall'alto verso il basso.,TRUE,FALSE,FALSE,Supertext,DeepL,de-CH_inst_10.txt,instructions
,,,,,,,,,
«Gemerkt»,"""Segnalati""",“Segnalibro”,FALSE,FALSE,TRUE,Supertext,DeepL,de-CH_inst_10.txt,instructions
,,,,,,,,,
"Hier finden Sie gespeicherte Artikel, die Sie interessieren oder die Sie später noch lesen möchten.",Questa sezione contiene articoli che avete salvato e che vi interessano o che volete leggere in un secondo momento.,Qui troverete gli articoli salvati che vi interessano o che desiderate leggere in seguito.,FALSE,TRUE,FALSE,Supertext,DeepL,de-CH_inst_10.txt,instructions
"Um einen Artikel zu speichern, klicken Sie auf der Artikelseite auf die drei Punkte oben rechts und markieren Sie mit einem Tippen das Symbol neben «Merken».","Per salvare un articolo, toccate i tre punti in alto a destra sulla pagina dell'articolo e toccate l'icona a forma di stella.","Per salvare un articolo, cliccate sui tre puntini in alto a destra nella pagina dell'articolo e selezionate il simbolo accanto a “Segnalibro” con un tocco.",FALSE,FALSE,TRUE,Supertext,DeepL,de-CH_inst_10.txt,instructions
Zum Entfernen eines Artikels aus der Merkliste gehen Sie ebenso vor.,"Per rimuovere un articolo dalla lista dei segnalati, procedete allo stesso modo.","Per rimuovere un articolo dall'elenco dei preferiti, procedere allo stesso modo.",FALSE,FALSE,TRUE,Supertext,DeepL,de-CH_inst_10.txt,instructions
,,,,,,,,,
«Kürzlich gelesen»,"""Articoli letti di recente""",“Letti di recente”,FALSE,TRUE,FALSE,Supertext,DeepL,de-CH_inst_10.txt,instructions
,,,,,,,,,
Hier sehen Sie Ihre zuletzt gelesenen Artikel in chronologischer Reihenfolge (neueste zuerst).,"Questa sezione contiene gli articoli che avete letto di recente, in ordine cronologico (i più recenti in cima).",Qui si possono vedere gli ultimi articoli letti in ordine cronologico (i più recenti per primi).,FALSE,TRUE,FALSE,Supertext,DeepL,de-CH_inst_10.txt,instructions
Diese Liste kann nicht bearbeitet werden.,Non potete modificare questa lista.,Questo elenco non può essere modificato.,FALSE,TRUE,FALSE,Supertext,DeepL,de-CH_inst_10.txt,instructions
,,,,,,,,,
Zehn Jahre nach dem Währungsschock: Der starke Franken bringt Wohlstand – der schwache Euro dagegen führt zum Abstieg,"Dieci anni dopo lo shock valutario: il franco forte porta prosperità - l'euro debole, invece, porta al declino","Dieci anni dopo lo shock valutario: il forte franco porta prosperità, mentre l'euro debole porta alla decadenza",FALSE,TRUE,FALSE,DeepL,Supertext,de-CH_news_1.txt,news
,,,,,,,,,
"Zum Glück hat die Nationalbank vor zehn Jahren eingesehen, dass der Euro-Mindestkurs ein Fehler war.","Fortunatamente, dieci anni fa la Banca nazionale svizzera ha capito che il tasso di cambio minimo dell'euro era un errore.","Per fortuna, la Banca nazionale ha capito dieci anni fa che il tasso minimo dell'euro era un errore.",TRUE,FALSE,FALSE,DeepL,Supertext,de-CH_news_1.txt,news
Für die Schweiz ist die unabhängige Währung ein Segen.,"Per la Svizzera, la moneta indipendente è una benedizione.","Per la Svizzera, la valuta indipendente è una benedizione.",FALSE,TRUE,FALSE,DeepL,Supertext,de-CH_news_1.txt,news
,,,,,,,,,
Einen solch traumatischen Tag muss die Schweiz hoffentlich nie mehr erleben.,Speriamo che la Svizzera non debba mai più vivere un giorno così traumatico.,La Svizzera spera di non dover rivivere mai più un giorno così traumatico.,TRUE,FALSE,FALSE,DeepL,Supertext,de-CH_news_1.txt,news
"Am Vormittag des 15. Januar 2015, exakt um 10 Uhr 30, sackte der Euro-Kurs wie ein Stein in die Tiefe.","La mattina del 15 gennaio 2015, esattamente alle 10.30, il tasso di cambio dell'euro è crollato come una pietra.","La mattina del 15 gennaio 2015, alle 10:30, il tasso dell'euro è crollato come un sasso.",FALSE,FALSE,TRUE,DeepL,Supertext,de-CH_news_1.txt,news
"Zahlte man zuvor noch 1.20, so fiel der Wert innert Sekunden auf unter einen Franken.","Dopo aver raggiunto il valore di 1,20, in pochi secondi è sceso a meno di un franco.","Prima si pagava ancora 1,20 franchi, poi il valore è precipitato sotto il franco in un batter d'occhio.",FALSE,FALSE,TRUE,DeepL,Supertext,de-CH_news_1.txt,news
Auch die Börse crashte und verlor dramatische 14 Prozent.,"Anche il mercato azionario è crollato, perdendo un drammatico 14%.",La borsa ha registrato un crollo drammatico del 14%.,TRUE,FALSE,FALSE,DeepL,Supertext,de-CH_news_1.txt,news
,,,,,,,,,
"War die Schweiz gerade dabei, ihren ganzen Wohlstand zu verspielen?",La Svizzera stava per giocarsi tutta la sua prosperità?,La Svizzera stava forse per perdere tutta la sua prosperità?,FALSE,FALSE,TRUE,DeepL,Supertext,de-CH_news_1.txt,news
Verantwortlich für das vermeintliche Desaster war die Schweizerische Nationalbank (SNB).,La Banca Nazionale Svizzera (BNS) era responsabile del presunto disastro.,La colpa di quello che sembrava un disastro è stata attribuita alla Banca nazionale svizzera (SNB).,FALSE,TRUE,FALSE,DeepL,Supertext,de-CH_news_1.txt,news
"Sie beschloss völlig unerwartet, den Franken vom Euro zu entkoppeln, nachdem sie zuvor über Jahre einen fixen Mindestkurs garantiert hatte.",Aveva deciso inaspettatamente di sganciare il franco dall'euro dopo aver garantito per anni un tasso di cambio minimo fisso.,"La Banca ha deciso all'improvviso di staccare il franco dall'euro, dopo aver garantito per anni un tasso minimo fisso.",TRUE,FALSE,FALSE,DeepL,Supertext,de-CH_news_1.txt,news
,,,,,,,,,
Über den SNB-Präsidenten Thomas Jordan brach ein Sturm herein.,Sul presidente della BNS Thomas Jordan si è scatenata una bufera.,"Il presidente della Banca nazionale svizzera, Thomas Jordan, è stato travolto da una tempesta di critiche.",TRUE,FALSE,FALSE,DeepL,Supertext,de-CH_news_1.txt,news
"Die Boulevardzeitung «Blick» sprach vom «Job-Killer der Nation» und illustrierte ihn als Monster Godzilla, das eine ganze Stadt verwüstet.",Il giornale scandalistico “Blick” parlò del “killer di posti di lavoro della nazione” e lo illustrò come un mostro Godzilla che devasta un'intera città.,"Il settimanale scandalistico ""Blick"" lo ha definito ""l'assassino di posti di lavoro della nazione"" e lo ha rappresentato come il mostro Godzilla che distrugge una città intera.",FALSE,FALSE,TRUE,DeepL,Supertext,de-CH_news_1.txt,news
"Die Gewerkschaftszeitung «Work» zeigte ihn vor einer brennenden Fabrik mit dem Titel: «Jordan, der Zerstörer».","Il giornale sindacale “Work” lo mostrava davanti a una fabbrica in fiamme con il titolo: “Jordan, il distruttore”.","Il quotidiano sindacale ""Work"" lo ha ritratto di fronte ad una fabbrica in fiamme, con il titolo ""Jordan, il distruttore"".",FALSE,TRUE,FALSE,DeepL,Supertext,de-CH_news_1.txt,news
,,,,,,,,,
USA zielen mit neuen Sanktionen auf Russlands Energiebranche,Gli Stati Uniti puntano al settore energetico russo con nuove sanzioni,Gli Stati Uniti colpiscono il settore energetico russo con nuove sanzioni,TRUE,FALSE,FALSE,DeepL,Supertext,de-CH_news_2.txt,news
,,,,,,,,,
Auf den letzten Metern will die Biden-Regierung Russland mit neuen Sanktionen empfindlich treffen.,L'amministrazione Biden vuole colpire duramente la Russia con nuove sanzioni negli ultimi metri.,"Negli ultimi giorni di mandato, l'amministrazione Biden ha imposto le sanzioni più severe mai applicate contro il settore energetico russo.",TRUE,FALSE,FALSE,DeepL,Supertext,de-CH_news_2.txt,news
"Doch was passiert, wenn Trump das Ruder übernimmt?",Ma cosa succederà quando Trump prenderà il timone?,Ma cosa succederà se Trump tornerà al potere?,FALSE,TRUE,FALSE,DeepL,Supertext,de-CH_news_2.txt,news
,,,,,,,,,
Die scheidende US-Regierung von Präsident Joe Biden verhängt die laut eigenen Angaben bis anhin schärfsten Sanktionen gegen Russlands Energiesektor.,"L'amministrazione statunitense uscente del Presidente Joe Biden sta imponendo quelle che, a suo dire, sono le più dure sanzioni contro il settore energetico russo.","L'amministrazione in uscita del presidente Joe Biden ha imposto le sanzioni più severe mai applicate contro il settore energetico russo, come ha comunicato il ministero delle Finanze a Washington venerdì.",TRUE,FALSE,FALSE,DeepL,Supertext,de-CH_news_2.txt,news
"Die Massnahmen zielen auf zwei der grössten russischen Ölkonzerne, Gazprom Neft und Surgutneftegas, teilte das Finanzministerium am Freitag in Washington mit.","Le misure sono rivolte a due delle maggiori compagnie petrolifere russe, Gazprom Neft e Surgutneftegas, ha annunciato venerdì a Washington il Dipartimento del Tesoro.","Le misure colpiscono due dei più grandi gruppi petroliferi russi, Gazprom Neft e Surgutneftegas.",TRUE,FALSE,FALSE,DeepL,Supertext,de-CH_news_2.txt,news
,,,,,,,,,
"Mit Sanktionen belegt werden auch 183 Schiffe, die die US-Regierung zum Grossteil zur sogenannten russischen Schattenflotte zählt.","Le sanzioni saranno imposte anche a 183 navi, la maggior parte delle quali è considerata dal governo statunitense come parte della cosiddetta flotta ombra russa.","Le sanzioni colpiscono anche 183 navi che secondo l'amministrazione americana fanno parte in gran parte della cosiddetta ""flotta ombra"" russa.",FALSE,FALSE,TRUE,DeepL,Supertext,de-CH_news_2.txt,news
"Das sind Tanker und Frachtschiffe, die Russland nutzt, um bestehende Sanktionen beim Öltransport zu umgehen.",Si tratta di petroliere e navi da carico che la Russia utilizza per aggirare le sanzioni esistenti sul trasporto di petrolio.,Si tratta di petroliere e navi da carico che la Russia utilizza per aggirare le sanzioni esistenti sul trasporto di petrolio.,FALSE,TRUE,FALSE,DeepL,Supertext,de-CH_news_2.txt,news
"Betroffen seien auch spezifische Projekte und die Infrastruktur für verflüssigtes Erdgas (LNG) sowie Subunternehmen, Dienstleister, Händler und maritime Versicherer.","Sono colpiti anche progetti specifici e l'infrastruttura per il gas naturale liquefatto (LNG), nonché subappaltatori, fornitori di servizi, commercianti e assicuratori marittimi.","Le sanzioni colpiscono anche specifici progetti e l'infrastruttura per il gas naturale liquefatto (LNG), nonché società di servizi, imprese di trasporto, agenti e assicuratori marittimi.",TRUE,FALSE,FALSE,DeepL,Supertext,de-CH_news_2.txt,news
,,,,,,,,,
Grossbritannien werde sich anschliessen,La Gran Bretagna seguirà l'esempio,La Gran Bretagna si unirà alle sanzioni,TRUE,FALSE,FALSE,DeepL,Supertext,de-CH_news_2.txt,news
,,,,,,,,,
"Mit den neuen Massnahmen will die US-Regierung die Produktions- und Lieferketten der russischen Energiewirtschaft treffen und damit das Gefüge schwächen, das der Kreml zur Finanzierung seines Angriffskriegs gegen die Ukraine nutzt.","Con le nuove misure, il governo statunitense vuole colpire le catene di produzione e di approvvigionamento dell'industria energetica russa, indebolendo così la struttura che il Cremlino utilizza per finanziare la sua guerra di aggressione contro l'Ucraina.","Con queste nuove misure, l'amministrazione americana intende colpire le catene di produzione e distribuzione del settore energetico russo, indebolendo così il sistema che il Cremlino utilizza per finanziare la sua guerra di aggressione contro l'Ucraina.",FALSE,TRUE,FALSE,DeepL,Supertext,de-CH_news_2.txt,news
"«Unsere Sanktionen wirken wie Sand im Getriebe der russischen Kriegsmaschinerie», hiess es.","“Le nostre sanzioni sono come sabbia negli ingranaggi della macchina da guerra russa”, ha dichiarato.","""Le nostre sanzioni sono come un ingranaggio che blocca la macchina da guerra russa"", ha dichiarato il governo americano.",FALSE,FALSE,FALSE,DeepL,Supertext,de-CH_news_2.txt,news
Grossbritannien werde sich den Sanktionen anschliessen.,Il Regno Unito si unirà alle sanzioni.,La Gran Bretagna si unirà alle sanzioni.,FALSE,FALSE,FALSE,DeepL,Supertext,de-CH_news_2.txt,news
"«Wir gehen davon aus, dass unsere Massnahmen Russland jeden Monat mehrere Milliarden Dollar kosten werden.»",“Riteniamo che le nostre misure costeranno alla Russia diversi miliardi di dollari ogni mese”.,"""Crediamo che le nostre misure costeranno alla Russia milioni di dollari al mese"".",TRUE,FALSE,FALSE,DeepL,Supertext,de-CH_news_2.txt,news
,,,,,,,,,
"Wir schreiben kaum noch von Hand, doch Caran d’Ache baut eine neue Fabrik für Stifte und Ölkreiden.","Non scriviamo più a mano, eppure Caran d'Ache sta costruendo una nuova fabbrica per matite e pastelli a olio.","Non scriviamo quasi più a mano, ma Caran d'Ache sta costruendo una nuova fabbrica di matite e pastelli a olio.",FALSE,FALSE,TRUE,Supertext,DeepL,de-CH_news_3.txt,news
Kann das gutgehen?,Potrà funzionare?,Può funzionare?,FALSE,TRUE,FALSE,Supertext,DeepL,de-CH_news_3.txt,news
,,,,,,,,,
"Genf ist eine der teuersten Städte der Welt, trotzdem produziert das Traditionsunternehmen hier seit über hundert Jahren.","Genova è una delle città più costose al mondo, eppure l'azienda di tradizione produce qui da oltre un secolo.","Ginevra è una delle città più costose del mondo, eppure l'azienda tradizionale produce qui da oltre cento anni.",FALSE,FALSE,TRUE,Supertext,DeepL,de-CH_news_3.txt,news
Jetzt soll Instagram helfen.,Ora spera che Instagram possa aiutarla.,Ora Instagram è qui per aiutare.,FALSE,TRUE,FALSE,Supertext,DeepL,de-CH_news_3.txt,news
,,,,,,,,,
"In der Fabrik von Caran d’Ache riecht es wie im Zeichensaal einer Schule: nach Farben, Wachs und Zedernholz.","Nella fabbrica di Caran d'Ache si respira l'odore di un'aula di disegno: di colori, di cera e di legno di cedro.","Nella fabbrica di Caran d'Ache c'è l'odore di un salotto scolastico: colori, cera e legno di cedro.",TRUE,FALSE,FALSE,Supertext,DeepL,de-CH_news_3.txt,news
"Fässer mit Pigmenten lagern in Regalen, Farbspritzer bedecken den Boden, und das Grafit von unzähligen Bleistiften hat die Fliessbänder grau gefärbt.","I barattoli di pigmenti sono allineati sugli scaffali, il pavimento è cosparso di macchie di colore e le infinite matite di grafite hanno tinto di grigio le catene di montaggio.","Barili di pigmenti sono conservati sugli scaffali, schizzi di vernice ricoprono il pavimento e la grafite di innumerevoli matite ha macchiato di grigio le catene di montaggio.",FALSE,TRUE,FALSE,Supertext,DeepL,de-CH_news_3.txt,news
,,,,,,,,,
"Als das Unternehmen im Jahr 1974 aus der Genfer Innenstadt in die Fabrik am Ortsrand zog, müssen deren Hallen grosszügig gewirkt haben, heute sind sie vollgestellt.","Quando l'azienda si trasferì dalla città di Ginevra alla fabbrica in periferia nel 1974, le sue ampie sale dovevano sembrare enormi. Oggi sono piene di macchinari.","Quando nel 1974 l'azienda si trasferì dal centro di Ginevra alla fabbrica alla periferia della città, i capannoni dovevano sembrare spaziosi; oggi sono pieni fino a scoppiare.",FALSE,FALSE,TRUE,Supertext,DeepL,de-CH_news_3.txt,news
Das Unternehmen baute sein Angebot in den vergangenen Jahrzehnten enorm aus.,Negli ultimi decenni l'azienda ha ampliato enormemente la sua offerta.,Negli ultimi decenni l'azienda ha ampliato enormemente la propria gamma.,FALSE,TRUE,FALSE,Supertext,DeepL,de-CH_news_3.txt,news
"Und alles, was es verkauft, produziert es hier. Seien es Wasserfarben, Kugelschreiber oder Holzstifte.","Produce tutto quello che vende qui: dai colori ad acqua ai pennarelli, alle matite di legno.","E tutto ciò che vende viene prodotto qui. Che si tratti di acquerelli, penne a sfera o matite di legno.",FALSE,FALSE,TRUE,Supertext,DeepL,de-CH_news_3.txt,news
"Und so kamen über die Jahre immer mehr Maschinen hinzu, bestehende Anlagen wurden vergrössert.","Così, nel corso degli anni, sono state aggiunte sempre più macchine, e le attrezzature esistenti sono state ampliate.",Nel corso degli anni sono state aggiunte sempre più macchine e sono state ampliate le strutture esistenti.,TRUE,FALSE,FALSE,Supertext,DeepL,de-CH_news_3.txt,news
,,,,,,,,,
"Manche Maschinen sind fünfzig Jahre alt. Sie rattern zuverlässig, dafür sorgen Hammer und Schraubenschlüssel griffbereit in der Nähe.","Alcune macchine hanno più di 50 anni e continuano a funzionare senza problemi, grazie ai martelli e agli attrezzi da meccanico sempre a portata di mano.","Alcune macchine hanno cinquant'anni. Si muovono in modo affidabile, con martelli e chiavi inglesi a portata di mano.",FALSE,FALSE,TRUE,Supertext,DeepL,de-CH_news_3.txt,news
Das Metall der Maschinen ist an einigen Stellen vom vielen Polieren schon ganz stumpf.,Il metallo di alcune macchine è talmente liscio per il continuo utilizzo che è diventato opaco.,In alcuni punti il metallo delle macchine è già piuttosto opaco a causa della lucidatura.,FALSE,FALSE,TRUE,Supertext,DeepL,de-CH_news_3.txt,news
Am Prozess der Herstellung eines Stiftes hat sich seit Jahrzehnten kaum etwas verändert.,Il processo di produzione di una matita non è cambiato quasi per niente negli ultimi decenni.,Il processo di produzione di una matita non è praticamente cambiato da decenni.,FALSE,TRUE,FALSE,Supertext,DeepL,de-CH_news_3.txt,news
"Pigmente werden zu Minen gerollt, über Stunden getrocknet, heiss gebadet, zentrifugiert, von Holzplatten umschlossen, gepresst, gedrechselt, lasiert und graviert.","I pigmenti vengono arrotolati per formare le mine, asciugati per ore, immersi in acqua calda, centrifugati, avvolti in tavole di legno, pressati, inciso, lucidati e incisi con il laser.","I pigmenti vengono arrotolati in mina, essiccati per ore, immersi in acqua calda, centrifugati, racchiusi in tavole di legno, pressati, torniti, smaltati e incisi.",TRUE,FALSE,FALSE,Supertext,DeepL,de-CH_news_3.txt,news
Ein Stift ist eben ein Stift.,Una matita è una matita.,Una matita è solo una matita.,FALSE,FALSE,TRUE,Supertext,DeepL,de-CH_news_3.txt,news
,,,,,,,,,
Mehr Eigenkapital für die UBS: Was heisst das für die Bank und die Aktionäre?,La UBS deve avere più capitale proprio: cosa significa per la banca e per i suoi azionisti?,Più azioni per UBS: cosa significa per la banca e i suoi azionisti?,FALSE,FALSE,TRUE,Supertext,DeepL,de-CH_news_4.txt,news
Zieht die Konkurrenz jetzt an ihr vorbei?,La concorrenza sta per superarla?,La concorrenza la supererà?,TRUE,FALSE,FALSE,Supertext,DeepL,de-CH_news_4.txt,news
,,,,,,,,,
"Geht es nach der Regierung, muss die UBS bald mehr Kapital für ihre ausländischen Tochterbanken halten.","Secondo il governo, la UBS dovrà tenere più capitale per le sue banche estere.","Se il governo farà la sua parte, UBS dovrà presto detenere più capitale per le sue filiali estere.",FALSE,FALSE,TRUE,Supertext,DeepL,de-CH_news_4.txt,news
"Wie einschneidend die neuen Regeln wären, ist aber strittig.",Ma quanto rigorose saranno le nuove regole è un tema di discussione.,"La drasticità delle nuove regole, tuttavia, è controversa.",FALSE,FALSE,TRUE,Supertext,DeepL,de-CH_news_4.txt,news
Die wichtigsten Fragen und Antworten.,Le principali domande e risposte.,Le domande e le risposte più importanti.,FALSE,TRUE,FALSE,Supertext,DeepL,de-CH_news_4.txt,news
,,,,,,,,,
In der Schweiz soll der Steuerzahler nie wieder eine Grossbank retten müssen.,In Svizzera il contribuente non dovrà più salvare una banca di grandi dimensioni.,I contribuenti svizzeri non dovranno mai più salvare una grande banca.,FALSE,TRUE,FALSE,Supertext,DeepL,de-CH_news_4.txt,news
Der Bundesrat will daher Lücken schliessen bei den «Too big to fail»-Regeln.,"Il Consiglio federale vuole quindi colmare le lacune nelle regole relative alle banche ""too big to fail"".",Per questo il Consiglio federale vuole colmare le lacune delle regole “too big to fail”.,FALSE,FALSE,TRUE,Supertext,DeepL,de-CH_news_4.txt,news
"Gestritten wird vor allem über die Frage, wie stark die UBS ihr Eigenkapital erhöhen solle.",La discussione verte soprattutto sul quesito di quanto dovrebbe aumentare il capitale proprio della UBS.,Il principale punto di scontro è la questione dell'entità dell'aumento di capitale di UBS.,FALSE,FALSE,TRUE,Supertext,DeepL,de-CH_news_4.txt,news
"Eine Woche nach der Präsentation der bundesrätlichen Vorschläge bleiben die Meinungen darüber geteilt, ob die UBS mit Samthandschuhen angefasst wird oder ob ihr eine schmerzhafte Verteuerung des Geschäfts droht.","Una settimana dopo la presentazione delle proposte del Consiglio federale, le opinioni sono ancora divise: la UBS è trattata con i guanti di velluto o rischia di dover sostenere un aumento dei costi che le arrechi gravi danni","A una settimana dalla presentazione delle proposte del Consiglio federale, i pareri sono ancora discordi: UBS deve essere trattata con i guanti o rischia di subire un doloroso aumento dei costi di gestione.",FALSE,TRUE,FALSE,Supertext,DeepL,de-CH_news_4.txt,news
Das sind die wichtigsten Punkte der Kontroverse:,Ecco i principali punti della controversia:,Ecco i principali punti controversi:,TRUE,FALSE,FALSE,Supertext,DeepL,de-CH_news_4.txt,news
,,,,,,,,,
Warum ist Eigenkapital wichtig für eine Bank?,Perché il capitale proprio è importante per una banca?,Perché il capitale proprio è importante per una banca?,FALSE,TRUE,FALSE,Supertext,DeepL,de-CH_news_4.txt,news
,,,,,,,,,
"Es ist bei Banken wie bei allen Unternehmen: Eigenkapital bietet Schutz gegen Verluste – etwa wenn viele Kreditnehmer ihre Kredite nicht mehr begleichen können, wie dies in der Finanzkrise 2008 bei amerikanischen Hausbesitzern der Fall war.","Come per tutte le imprese, anche per le banche il capitale proprio è una protezione contro le perdite, ad esempio nel caso in cui molti clienti non siano più in grado di pagare i loro prestiti, come è successo nel 2008 con i proprietari di case negli Stati Uniti.","Le banche sono come tutte le aziende: Il capitale proprio protegge dalle perdite, ad esempio quando molti mutuatari non possono più pagare i loro prestiti, come è successo ai proprietari di case americani durante la crisi finanziaria del 2008.",TRUE,FALSE,FALSE,Supertext,DeepL,de-CH_news_4.txt,news
Oder wenn Investitionen rasch an Wert verlieren.,O nel caso in cui gli investimenti perdano rapidamente valore.,Oppure quando gli investimenti perdono rapidamente valore.,FALSE,TRUE,FALSE,Supertext,DeepL,de-CH_news_4.txt,news
"Eigenkapital sorgt dafür, dass Verluste aufgefangen werden können, ohne dass gleich die Kundeneinlagen in Gefahr geraten und die Insolvenz der Bank droht.",Il capitale proprio garantisce che le perdite possano essere compensate senza che i depositi dei clienti siano messi a repentaglio e senza che la banca rischi il fallimento.,Il capitale proprio assicura che le perdite possano essere assorbite senza mettere a rischio i depositi dei clienti e minacciare la banca di insolvenza.,TRUE,FALSE,FALSE,Supertext,DeepL,de-CH_news_4.txt,news
,,,,,,,,,
"Bis Mitte des 19. Jahrhunderts hatten Banken ähnlich viel hartes Eigenkapital wie Industriefirmen, also gegen 40 Prozent der Bilanz.","Fino alla metà del XIX secolo, le banche avevano un capitale proprio simile a quello delle imprese industriali, ossia circa il 40 per cento del bilancio.","Fino alla metà del XIX secolo, le banche disponevano di un patrimonio netto pari a quello delle imprese industriali, ovvero circa il 40% del bilancio.",TRUE,FALSE,FALSE,Supertext,DeepL,de-CH_news_4.txt,news
Heute liegt die Quote oft nur noch bei 5 Prozent.,"Oggi, la percentuale è spesso solo del 5 %o.",Oggi il rapporto è spesso solo del 5%.,TRUE,FALSE,FALSE,Supertext,DeepL,de-CH_news_4.txt,news
Das ist sowohl aus historischer Sicht als auch mit Blick auf andere Branchen sehr wenig.,"Questo è un valore molto basso, sia dal punto di vista storico che in confronto ad altre industrie.","Si tratta di un valore molto basso, sia in una prospettiva storica che rispetto ad altri settori.",FALSE,TRUE,FALSE,Supertext,DeepL,de-CH_news_4.txt,news
