source,translation_A,translation_B,A,equal,B,label_A,label_B,text,text_type
Gehen Sie zu den Einstellungen:,Allez dans les paramètres :,Accédez aux paramètres:,FALSE,TRUE,FALSE,DeepL,Supertext,de-CH_inst_9.txt,instructions
"- In den meisten Browsern finden Sie die Einstellungen oder Optionen im Menü oben rechts, oft dargestellt durch drei Punkte (?) oder Striche (≡).","- Dans la plupart des navigateurs, vous trouverez les paramètres ou les options dans le menu en haut à droite, souvent représentés par trois points ( ?) ou tirets (≡).","- Dans la plupart des navigateurs, vous trouverez les paramètres ou les options dans le menu en haut à droite de l'écran, souvent représenté par trois points (?) ou des barres (≡).",FALSE,FALSE,TRUE,DeepL,Supertext,de-CH_inst_9.txt,instructions
"- Klicken Sie auf diese Punkte oder Striche, um das Menü zu öffnen, und wählen Sie dann Einstellungen.","- Cliquez sur ces points ou ces tirets pour ouvrir le menu, puis sélectionnez Paramètres.",- Cliquez sur ces points ou barres pour ouvrir le menu et sélectionnez ensuite Paramètres.,TRUE,FALSE,FALSE,DeepL,Supertext,de-CH_inst_9.txt,instructions
,,,,FALSE,,,,,
Finden Sie die Option für die Startseite:,Trouvez l'option pour la page d'accueil :,Trouvez l'option pour la page d'accueil:,FALSE,TRUE,FALSE,DeepL,Supertext,de-CH_inst_9.txt,instructions
- In den Einstellungen gibt es einen Abschnitt für die Startseite oder Beim Start.,"- Dans les paramètres, il y a une section pour la page d'accueil ou Au démarrage.","- Dans les paramètres, vous trouverez une section concernant la page d'accueil ou l'ouverture.",FALSE,TRUE,FALSE,DeepL,Supertext,de-CH_inst_9.txt,instructions
- Suchen Sie nach einer Option wie „Startseite festlegen“ oder „Beim Start“ (je nach Browser kann der genaue Wortlaut unterschiedlich sein).,- Cherchez une option telle que « Définir la page d'accueil » ou « Au démarrage » (le libellé exact peut varier selon le navigateur).,"- Recherchez une option comme ""Définir la page d'accueil"" ou ""Au démarrage"" (selon le navigateur, le libellé exact peut varier).",FALSE,TRUE,FALSE,DeepL,Supertext,de-CH_inst_9.txt,instructions
,,,,,,,,,
NZZ.de als Startseite festlegen:,Définir NZZ.de comme page d'accueil :,Définir NZZ comme page d'accueil:,FALSE,TRUE,FALSE,DeepL,Supertext,de-CH_inst_9.txt,instructions
"- Wenn Sie die Option „Bestimmte Seite öffnen“ sehen, wählen Sie diese aus.","- Si vous voyez l'option « Ouvrir une page spécifique », sélectionnez-la.","- Si vous voyez l'option ""Ouvrir une page spécifique"", sélectionnez-la.",FALSE,TRUE,FALSE,DeepL,Supertext,de-CH_inst_9.txt,instructions
- Geben Sie in das Eingabefeld https://www.nzz.de ein.,- Saisissez dans le champ de saisie https://www.nzz.de.,- Saisissez https://www.nzz.de dans la barre d'adresse.,FALSE,FALSE,TRUE,DeepL,Supertext,de-CH_inst_9.txt,instructions
,,,,,,,,,
Einstellungen speichern:,Enregistrer les paramètres :,Enregistrer les paramètres:,FALSE,TRUE,FALSE,DeepL,Supertext,de-CH_inst_9.txt,instructions
"- Die meisten Browser speichern die Änderung automatisch, sobald Sie das Feld verlassen. Sie können das Einstellungsfenster nun schließen.",- La plupart des navigateurs enregistrent automatiquement la modification dès que vous quittez le champ. Vous pouvez maintenant fermer la fenêtre des paramètres.,- La plupart des navigateurs enregistrent automatiquement les modifications dès que vous quittez le champ. Vous pouvez maintenant fermer la fenêtre des paramètres.,FALSE,TRUE,FALSE,DeepL,Supertext,de-CH_inst_9.txt,instructions
,,,,,,,,,
Wofür steht der Bereich «Meine NZZ»?,"À quoi sert la section ""Mes NZZ""?",Que représente la zone « Mon NZZ » ?,TRUE,FALSE,FALSE,Supertext,DeepL,de-CH_inst_10.txt,instructions
,,,,,,,,,
"In diesem Bereich finden Sie Ihre persönlichen Einstellungen (tippen Sie dafür auf das Zahnrad-Symbol oben rechts) sowie drei Registerkarten, die Sie direkt antippen oder durch Wischen auf dem Display ansteuern können:","Dans cette section, vous trouverez vos paramètres personnels (touchez l’icône en forme de roue dentée en haut à droite de l’écran) ainsi que trois onglets que vous pouvez toucher directement ou faire défiler sur l’écran:","Dans cette zone, vous trouverez vos paramètres personnels (tapez pour cela sur le symbole de la roue dentée en haut à droite) ainsi que trois onglets sur lesquels vous pouvez appuyer directement ou que vous pouvez faire glisser sur l'écran :",FALSE,TRUE,FALSE,Supertext,DeepL,de-CH_inst_10.txt,instructions
,,,,FALSE,FALSE,,,,
«Mein Feed»,"""Mes favoris""",« Mon flux ».,FALSE,TRUE,FALSE,Supertext,DeepL,de-CH_inst_10.txt,instructions
,,,,,,,,,
"Ihr persönlicher Feed enthält Artikel zu Themen bzw. von Autoren, denen Sie folgen.",Votre fil d’actualités personnel contient des articles sur des sujets ou des auteurs que vous suivez.,Votre flux personnel contient des articles sur des thèmes ou des auteurs que vous suivez.,TRUE,FALSE,FALSE,Supertext,DeepL,de-CH_inst_10.txt,instructions
"Um diese zu verwalten, gehen Sie in Ihre persönlichen Einstellungen und dort auf den Menüpunkt «Themeneinstellungen».","Pour gérer vos favoris, accédez à vos paramètres personnels et touchez ""Paramètres des sujets"".","Pour le gérer, allez dans vos paramètres personnels, puis dans l'option de menu « Paramètres des thèmes ».",FALSE,FALSE,TRUE,Supertext,DeepL,de-CH_inst_10.txt,instructions
"Ihr Feed wird automatisch aktualisiert, sobald neue Inhalte verfügbar sind.",Votre fil d’actualités est automatiquement mis à jour dès que de nouveaux contenus sont disponibles.,Votre flux est automatiquement mis à jour dès que de nouveaux contenus sont disponibles.,TRUE,FALSE,FALSE,Supertext,DeepL,de-CH_inst_10.txt,instructions
Sie können ihn auch durch ein Ziehen von oben nach unten aktualisieren.,Vous pouvez également le mettre à jour en le faisant défiler du haut vers le bas.,Vous pouvez également l'actualiser en le faisant glisser de haut en bas.,FALSE,TRUE,FALSE,Supertext,DeepL,de-CH_inst_10.txt,instructions
,,,FALSE,,,,,,
«Gemerkt»,"""Enregistrés""",« Retenu »,TRUE,FALSE,FALSE,Supertext,DeepL,de-CH_inst_10.txt,instructions
,,,,,,,,,
"Hier finden Sie gespeicherte Artikel, die Sie interessieren oder die Sie später noch lesen möchten.","Ici, vous trouverez les articles que vous avez enregistrés et que vous souhaitez lire plus tard ou que vous avez trouvés intéressants.",Vous trouverez ici les articles enregistrés qui vous intéressent ou que vous souhaitez lire plus tard.,FALSE,TRUE,FALSE,Supertext,DeepL,de-CH_inst_10.txt,instructions
"Um einen Artikel zu speichern, klicken Sie auf der Artikelseite auf die drei Punkte oben rechts und markieren Sie mit einem Tippen das Symbol neben «Merken».","Pour enregistrer un article, touchez les trois points en haut à droite de la page de l’article et touchez l’icône à côté de ""Enregistrer"".","Pour enregistrer un article, cliquez sur les trois points en haut à droite sur la page de l'article et marquez d'un tap le symbole à côté de « Marqué ».",TRUE,FALSE,FALSE,Supertext,DeepL,de-CH_inst_10.txt,instructions
Zum Entfernen eines Artikels aus der Merkliste gehen Sie ebenso vor.,"Pour supprimer un article de la liste, touchez également les trois points en haut à droite de la page de l’article.","Pour supprimer un article de la liste de favoris, procédez de la même manière.",TRUE,FALSE,FALSE,Supertext,DeepL,de-CH_inst_10.txt,instructions
,,,FALSE,,,,,,
«Kürzlich gelesen»,"""Récemment lus""",« Lu récemment »,TRUE,FALSE,FALSE,Supertext,DeepL,de-CH_inst_10.txt,instructions
,,,,,,,,,
Hier sehen Sie Ihre zuletzt gelesenen Artikel in chronologischer Reihenfolge (neueste zuerst).,"Ici, vous trouverez les articles que vous avez lus récemment, dans l’ordre chronologique (les plus récents en premier).",Vous voyez ici les articles que vous avez lus récemment dans l'ordre chronologique (les plus récents en premier).,FALSE,TRUE,FALSE,Supertext,DeepL,de-CH_inst_10.txt,instructions
Diese Liste kann nicht bearbeitet werden.,Cette liste ne peut pas être modifiée.,Cette liste ne peut pas être éditée.,TRUE,FALSE,FALSE,Supertext,DeepL,de-CH_inst_10.txt,instructions
,,,,,,,,,
Zehn Jahre nach dem Währungsschock: Der starke Franken bringt Wohlstand – der schwache Euro dagegen führt zum Abstieg,"Dix ans après le choc monétaire : le franc fort apporte la prospérité - l'euro faible, en revanche, conduit au déclin","Dix ans après le choc monétaire: le franc fort a apporté la prospérité, tandis que l'euro faible a entraîné le déclin",TRUE,FALSE,FALSE,DeepL,Supertext,de-CH_news_1.txt,news
,,,,,,,,,
"Zum Glück hat die Nationalbank vor zehn Jahren eingesehen, dass der Euro-Mindestkurs ein Fehler war.","Heureusement, la Banque nationale a reconnu il y a dix ans que le cours minimum de l'euro était une erreur.","Heureusement, la Banque nationale a compris, il y a dix ans, que le cours minimal de l'euro était une erreur.",TRUE,FALSE,FALSE,DeepL,Supertext,de-CH_news_1.txt,news
Für die Schweiz ist die unabhängige Währung ein Segen.,"Pour la Suisse, la monnaie indépendante est une bénédiction.","Pour la Suisse, la monnaie indépendante est une bénédiction.",FALSE,TRUE,FALSE,DeepL,Supertext,de-CH_news_1.txt,news
,,,,,,,,,
Einen solch traumatischen Tag muss die Schweiz hoffentlich nie mehr erleben.,Espérons que la Suisse n'aura plus jamais à vivre une journée aussi traumatisante.,La Suisse espère ne plus jamais vivre un tel jour.,FALSE,TRUE,FALSE,DeepL,Supertext,de-CH_news_1.txt,news
"Am Vormittag des 15. Januar 2015, exakt um 10 Uhr 30, sackte der Euro-Kurs wie ein Stein in die Tiefe.","Le matin du 15 janvier 2015, à 10h30 exactement, le cours de l'euro s'est effondré comme une pierre.","Le 15 janvier 2015, à 10h30 précises, le cours de l'euro s'est effondré comme une pierre.",FALSE,TRUE,FALSE,DeepL,Supertext,de-CH_news_1.txt,news
"Zahlte man zuvor noch 1.20, so fiel der Wert innert Sekunden auf unter einen Franken.","Alors que l'on payait encore 1,20 auparavant, la valeur est tombée en quelques secondes à moins d'un franc.","Alors qu'il se situait encore à 1.20, il est passé sous la barre du franc en quelques secondes.",FALSE,FALSE,TRUE,DeepL,Supertext,de-CH_news_1.txt,news
Auch die Börse crashte und verlor dramatische 14 Prozent.,La bourse s'est également effondrée et a perdu 14 pour cent.,"La bourse a elle aussi plongé, perdant 14% de sa valeur.",FALSE,FALSE,TRUE,DeepL,Supertext,de-CH_news_1.txt,news
,,,,,,,,,
"War die Schweiz gerade dabei, ihren ganzen Wohlstand zu verspielen?",La Suisse était-elle en train de perdre toute sa prospérité ?,La Suisse était-elle sur le point de perdre toute sa prospérité?,FALSE,TRUE,FALSE,DeepL,Supertext,de-CH_news_1.txt,news
Verantwortlich für das vermeintliche Desaster war die Schweizerische Nationalbank (SNB).,La Banque nationale suisse (BNS) était responsable de ce prétendu désastre.,La Banque nationale suisse (SNB) était responsable de ce qui semblait être une catastrophe.,FALSE,FALSE,TRUE,DeepL,Supertext,de-CH_news_1.txt,news
"Sie beschloss völlig unerwartet, den Franken vom Euro zu entkoppeln, nachdem sie zuvor über Jahre einen fixen Mindestkurs garantiert hatte.","Elle a décidé de manière totalement inattendue de découpler le franc de l'euro, alors qu'elle avait auparavant garanti un taux de change minimum fixe pendant des années.","Elle a décidé, de manière totalement inattendue, de détacher le franc de l'euro, après avoir garanti un cours minimal fixe pendant des années.",FALSE,FALSE,TRUE,DeepL,Supertext,de-CH_news_1.txt,news
,,,,,,,,,
Über den SNB-Präsidenten Thomas Jordan brach ein Sturm herein.,"Une tempête s'est abattue sur le président de la BNS, Thomas Jordan.","Le président de la SNB, Thomas Jordan, a été la cible d'une tempête médiatique.",FALSE,FALSE,TRUE,DeepL,Supertext,de-CH_news_1.txt,news
"Die Boulevardzeitung «Blick» sprach vom «Job-Killer der Nation» und illustrierte ihn als Monster Godzilla, das eine ganze Stadt verwüstet.",Le journal à sensation « Blick » a parlé du « tueur d'emplois de la nation » et l'a illustré comme le monstre Godzilla qui dévaste toute une ville.,"Le tabloïd ""Blick"" l'a qualifié de ""détruisseur d'emplois"" et l'a représenté sous les traits du monstre Godzilla, qui ravage une ville.",TRUE,FALSE,FALSE,DeepL,Supertext,de-CH_news_1.txt,news
"Die Gewerkschaftszeitung «Work» zeigte ihn vor einer brennenden Fabrik mit dem Titel: «Jordan, der Zerstörer».","Le journal syndical « Work » le montrait devant une usine en feu avec le titre : « Jordan, le destructeur ».","Le journal syndical ""Work"" a publié une photo de lui devant une usine en feu, avec le titre ""Jordan, le destructeur"".",FALSE,FALSE,TRUE,DeepL,Supertext,de-CH_news_1.txt,news
,,,,,,,,,
USA zielen mit neuen Sanktionen auf Russlands Energiebranche,Les Etats-Unis ciblent le secteur énergétique russe avec de nouvelles sanctions,Les États-Unis frappent le secteur énergétique russe de nouvelles sanctions,FALSE,TRUE,FALSE,DeepL,Supertext,de-CH_news_2.txt,news
,,,,,,,,,
Auf den letzten Metern will die Biden-Regierung Russland mit neuen Sanktionen empfindlich treffen.,"Dans les derniers mètres, l'administration Biden veut frapper la Russie de manière sensible avec de nouvelles sanctions.","À la dernière minute, l'administration Biden a décidé de frapper la Russie de sanctions plus sévères que jamais.",FALSE,TRUE,FALSE,DeepL,Supertext,de-CH_news_2.txt,news
"Doch was passiert, wenn Trump das Ruder übernimmt?",Mais que se passera-t-il lorsque Trump prendra le pouvoir ?,Mais que se passera-t-il si Trump reprend les rênes du pays?,FALSE,TRUE,FALSE,DeepL,Supertext,de-CH_news_2.txt,news
,,,,,,,,,
Die scheidende US-Regierung von Präsident Joe Biden verhängt die laut eigenen Angaben bis anhin schärfsten Sanktionen gegen Russlands Energiesektor.,L'administration américaine sortante du président Joe Biden impose ce qu'elle considère comme les sanctions les plus sévères à ce jour contre le secteur énergétique russe.,L'administration américaine du président Joe Biden a annoncé vendredi à Washington qu'elle frappait le secteur énergétique russe des sanctions les plus sévères à ce jour.,TRUE,FALSE,FALSE,DeepL,Supertext,de-CH_news_2.txt,news
"Die Massnahmen zielen auf zwei der grössten russischen Ölkonzerne, Gazprom Neft und Surgutneftegas, teilte das Finanzministerium am Freitag in Washington mit.","Les mesures visent deux des plus grands groupes pétroliers russes, Gazprom Neft et Surgutneftegas, a annoncé vendredi à Washington le ministère des Finances.","Les mesures touchent deux des plus grands groupes pétroliers russes, Gazprom Neft et Surgutneftegas.",TRUE,FALSE,FALSE,DeepL,Supertext,de-CH_news_2.txt,news
,,,,,,,,,
"Mit Sanktionen belegt werden auch 183 Schiffe, die die US-Regierung zum Grossteil zur sogenannten russischen Schattenflotte zählt.",Les sanctions concernent également 183 navires que le gouvernement américain compte en grande partie dans ce qu'il appelle la flotte fantôme russe.,"Les sanctions touchent également 183 navires que l'administration américaine considère comme faisant partie de la ""flotte fantôme"" russe.",FALSE,TRUE,FALSE,DeepL,Supertext,de-CH_news_2.txt,news
"Das sind Tanker und Frachtschiffe, die Russland nutzt, um bestehende Sanktionen beim Öltransport zu umgehen.",Il s'agit de pétroliers et de cargos que la Russie utilise pour contourner les sanctions existantes en matière de transport de pétrole.,Il s'agit de pétroliers et de navires de fret utilisés par la Russie pour contourner les sanctions imposées sur les exportations de pétrole.,TRUE,FALSE,FALSE,DeepL,Supertext,de-CH_news_2.txt,news
"Betroffen seien auch spezifische Projekte und die Infrastruktur für verflüssigtes Erdgas (LNG) sowie Subunternehmen, Dienstleister, Händler und maritime Versicherer.","Sont également concernés des projets spécifiques et l'infrastructure pour le gaz naturel liquéfié (GNL) ainsi que des sous-traitants, des prestataires de services, des commerçants et des assureurs maritimes.","Les mesures touchent également des projets spécifiques et l'infrastructure de gaz naturel liquéfié (GNL), ainsi que des sous-traitants, des prestataires de services, des négociants et des assureurs maritimes.",FALSE,TRUE,FALSE,DeepL,Supertext,de-CH_news_2.txt,news
,,,,,,,,,
Grossbritannien werde sich anschliessen,La Grande-Bretagne se joindra à eux,Le Royaume-Uni suivra,TRUE,FALSE,FALSE,DeepL,Supertext,de-CH_news_2.txt,news
,,,,,,,,,
"Mit den neuen Massnahmen will die US-Regierung die Produktions- und Lieferketten der russischen Energiewirtschaft treffen und damit das Gefüge schwächen, das der Kreml zur Finanzierung seines Angriffskriegs gegen die Ukraine nutzt.","Avec ces nouvelles mesures, le gouvernement américain entend frapper les chaînes de production et d'approvisionnement du secteur énergétique russe et affaiblir ainsi la structure que le Kremlin utilise pour financer sa guerre d'agression contre l'Ukraine.","Avec ces nouvelles mesures, l'administration américaine entend perturber les chaînes de production et d'approvisionnement du secteur énergétique russe, afin d'affaiblir le système qui finance la guerre d'agression du Kremlin contre l'Ukraine.",FALSE,TRUE,FALSE,DeepL,Supertext,de-CH_news_2.txt,news
"«Unsere Sanktionen wirken wie Sand im Getriebe der russischen Kriegsmaschinerie», hiess es.","« Nos sanctions agissent comme du sable dans les rouages de la machine de guerre russe », a-t-on déclaré.","""Nos sanctions perturbent le fonctionnement de la machine de guerre russe"", a-t-elle déclaré.",TRUE,FALSE,FALSE,DeepL,Supertext,de-CH_news_2.txt,news
Grossbritannien werde sich den Sanktionen anschliessen.,La Grande-Bretagne se joindra aux sanctions.,Le Royaume-Uni suivra les États-Unis dans ces mesures.,FALSE,TRUE,FALSE,DeepL,Supertext,de-CH_news_2.txt,news
"«Wir gehen davon aus, dass unsere Massnahmen Russland jeden Monat mehrere Milliarden Dollar kosten werden.»",« Nous estimons que nos mesures coûteront à la Russie plusieurs milliards de dollars chaque mois ».,"""Nous estimons que nos sanctions coûteront plusieurs milliards de dollars à la Russie chaque mois.""",TRUE,FALSE,FALSE,DeepL,Supertext,de-CH_news_2.txt,news
,,,,,,,,,
"Wir schreiben kaum noch von Hand, doch Caran d’Ache baut eine neue Fabrik für Stifte und Ölkreiden.","Nous ne dessinons plus à la main, pourtant Caran d'Ache construit une nouvelle usine pour ses crayons et pastels à l'huile.","Nous n'écrivons presque plus à la main, mais Caran d'Ache construit une nouvelle usine de crayons et de craies grasses.",TRUE,FALSE,FALSE,Supertext,DeepL,de-CH_news_3.txt,news
Kann das gutgehen?,Est-ce une bonne idée?,Est-ce que cela peut marcher ?,TRUE,FALSE,FALSE,Supertext,DeepL,de-CH_news_3.txt,news
,,,,,,,,,
"Genf ist eine der teuersten Städte der Welt, trotzdem produziert das Traditionsunternehmen hier seit über hundert Jahren.","Genève est l'une des villes les plus chères du monde, pourtant l'entreprise traditionnelle y produit depuis plus d'un siècle.","Genève est l'une des villes les plus chères du monde, et pourtant l'entreprise traditionnelle y produit depuis plus de cent ans.",FALSE,TRUE,FALSE,Supertext,DeepL,de-CH_news_3.txt,news
Jetzt soll Instagram helfen.,"Maintenant, Instagram est censé l'aider.",Instagram doit maintenant l'aider.,TRUE,FALSE,FALSE,Supertext,DeepL,de-CH_news_3.txt,news
,,,,,,,,,
"In der Fabrik von Caran d’Ache riecht es wie im Zeichensaal einer Schule: nach Farben, Wachs und Zedernholz.","Dans l'usine de Caran d'Ache, ça sent comme dans la salle de dessin d'une école: les couleurs, la cire et le bois de cèdre.","L'usine de Caran d'Ache sent comme la salle de dessin d'une école : la peinture, la cire et le bois de cèdre.",FALSE,FALSE,TRUE,Supertext,DeepL,de-CH_news_3.txt,news
"Fässer mit Pigmenten lagern in Regalen, Farbspritzer bedecken den Boden, und das Grafit von unzähligen Bleistiften hat die Fliessbänder grau gefärbt.","Des étagères sont remplies de fûts de pigments, le sol est recouvert de taches de peinture et les bains de graphite des crayons innombrables ont teinté les convoyeurs de gris.","Des fûts de pigments sont stockés sur des étagères, des éclaboussures de peinture recouvrent le sol, et le graphite d'innombrables crayons a teinté les chaînes de production en gris.",FALSE,FALSE,TRUE,Supertext,DeepL,de-CH_news_3.txt,news
,,,,,,,,,
"Als das Unternehmen im Jahr 1974 aus der Genfer Innenstadt in die Fabrik am Ortsrand zog, müssen deren Hallen grosszügig gewirkt haben, heute sind sie vollgestellt.","Quand l'entreprise a déménagé de la ville de Genève à l'usine à la périphérie en 1974, les halls devaient sembler immenses, aujourd'hui ils sont bondés.","Lorsque l'entreprise a quitté le centre-ville de Genève en 1974 pour s'installer dans l'usine située à la périphérie, ses halles devaient paraître spacieuses, mais elles sont aujourd'hui encombrées.",FALSE,FALSE,TRUE,Supertext,DeepL,de-CH_news_3.txt,news
Das Unternehmen baute sein Angebot in den vergangenen Jahrzehnten enorm aus.,L'entreprise a considérablement étendu sa gamme au fil des décennies.,L'entreprise a énormément développé son offre au cours des dernières décennies.,FALSE,FALSE,TRUE,Supertext,DeepL,de-CH_news_3.txt,news
"Und alles, was es verkauft, produziert es hier.","Et tout ce qu'elle vend, elle le produit ici.","Et tout ce qu'elle vend, elle le produit ici.",FALSE,TRUE,FALSE,Supertext,DeepL,de-CH_news_3.txt,news
"Seien es Wasserfarben, Kugelschreiber oder Holzstifte.","Que ce soit des aquarelles, des stylos à bille ou des crayons en bois.","Qu'il s'agisse de peinture à l'eau, de stylos à bille ou de crayons de bois.",FALSE,FALSE,TRUE,Supertext,DeepL,de-CH_news_3.txt,news
"Und so kamen über die Jahre immer mehr Maschinen hinzu, bestehende Anlagen wurden vergrössert.","Et ainsi, au fil des ans, les machines se sont multipliées, les installations existantes ont été agrandies.","Au fil des ans, de plus en plus de machines ont été ajoutées et les installations existantes ont été agrandies.",TRUE,FALSE,FALSE,Supertext,DeepL,de-CH_news_3.txt,news
,,,,,,,,,
Manche Maschinen sind fünfzig Jahre alt.,Certaines machines ont plus de 50 ans.,Certaines machines ont cinquante ans.,FALSE,FALSE,TRUE,Supertext,DeepL,de-CH_news_3.txt,news
"Sie rattern zuverlässig, dafür sorgen Hammer und Schraubenschlüssel griffbereit in der Nähe.","Elles fonctionnent à merveille, les marteaux et les clés à molette sont toujours à portée de main pour les entretenir.","Elles fonctionnent de manière fiable, grâce à un marteau et une clé à proximité.",TRUE,FALSE,FALSE,Supertext,DeepL,de-CH_news_3.txt,news
Das Metall der Maschinen ist an einigen Stellen vom vielen Polieren schon ganz stumpf.,Le métal des machines est déjà tout lisse à force d'être poli.,Le métal des machines est déjà tout émoussé à certains endroits à cause du polissage.,FALSE,TRUE,FALSE,Supertext,DeepL,de-CH_news_3.txt,news
Am Prozess der Herstellung eines Stiftes hat sich seit Jahrzehnten kaum etwas verändert.,Le processus de fabrication d'un crayon n'a presque pas changé depuis des décennies.,Le processus de fabrication d'un crayon n'a guère changé depuis des décennies.,FALSE,TRUE,FALSE,Supertext,DeepL,de-CH_news_3.txt,news
"Pigmente werden zu Minen gerollt, über Stunden getrocknet, heiss gebadet, zentrifugiert, von Holzplatten umschlossen, gepresst, gedrechselt, lasiert und graviert.","Les pigments sont roulés en mine, séchés pendant des heures, trempés dans l'eau chaude, centrifugés, entourés de plaques de bois, pressés, tournés, laqués et gravés.","Les pigments sont roulés en mines, séchés pendant des heures, baignés à chaud, centrifugés, entourés de plaques de bois, pressés, tournés, lasurés et gravés.",TRUE,FALSE,FALSE,Supertext,DeepL,de-CH_news_3.txt,news
Ein Stift ist eben ein Stift.,Un crayon est un crayon.,Un crayon est un crayon.,FALSE,TRUE,FALSE,Supertext,DeepL,de-CH_news_3.txt,news
,,,,,,,,,
Mehr Eigenkapital für die UBS: Was heisst das für die Bank und die Aktionäre?,Plus de fonds propres pour l'UBS: qu'est-ce que cela signifie pour la banque et ses actionnaires?,Plus de fonds propres pour l'UBS : qu'est-ce que cela signifie pour la banque et les actionnaires ?,FALSE,TRUE,FALSE,Supertext,DeepL,de-CH_news_4.txt,news
Zieht die Konkurrenz jetzt an ihr vorbei?,La concurrence va-t-elle la dépasser?,La concurrence la dépasse-t-elle désormais ?,FALSE,FALSE,TRUE,Supertext,DeepL,de-CH_news_4.txt,news
,,,,,,,,,
"Geht es nach der Regierung, muss die UBS bald mehr Kapital für ihre ausländischen Tochterbanken halten.","Selon le Conseil fédéral, l'UBS devra bientôt détenir davantage de fonds propres pour ses filiales à l'étranger.","Si l'on en croit le gouvernement, l'UBS devra bientôt détenir davantage de capitaux pour ses filiales étrangères.",FALSE,FALSE,TRUE,Supertext,DeepL,de-CH_news_4.txt,news
"Wie einschneidend die neuen Regeln wären, ist aber strittig.",Mais les nouvelles règles sont-elles réellement aussi sévères qu'on le dit?,L'ampleur des nouvelles règles est toutefois controversée.,FALSE,FALSE,TRUE,Supertext,DeepL,de-CH_news_4.txt,news
Die wichtigsten Fragen und Antworten.,Les questions les plus importantes et les réponses.,Les principales questions et réponses.,FALSE,FALSE,TRUE,Supertext,DeepL,de-CH_news_4.txt,news
,,,,,,,,,
In der Schweiz soll der Steuerzahler nie wieder eine Grossbank retten müssen.,"En Suisse, les contribuables ne devraient plus jamais avoir à secourir une grande banque.","En Suisse, le contribuable ne doit plus jamais avoir à sauver une grande banque.",FALSE,TRUE,FALSE,Supertext,DeepL,de-CH_news_4.txt,news
Der Bundesrat will daher Lücken schliessen bei den «Too big to fail»-Regeln.,"Le Conseil fédéral veut donc combler les lacunes dans les règles ""Too big to fail"".",Le Conseil fédéral veut donc combler les lacunes des règles « too big to fail ».,FALSE,TRUE,FALSE,Supertext,DeepL,de-CH_news_4.txt,news
"Gestritten wird vor allem über die Frage, wie stark die UBS ihr Eigenkapital erhöhen solle.",Les discussions portent surtout sur la question de savoir dans quelle mesure l'UBS doit augmenter son fonds propre.,La controverse porte surtout sur la question de savoir dans quelle mesure l'UBS doit augmenter ses fonds propres.,FALSE,TRUE,FALSE,Supertext,DeepL,de-CH_news_4.txt,news
"Eine Woche nach der Präsentation der bundesrätlichen Vorschläge bleiben die Meinungen darüber geteilt, ob die UBS mit Samthandschuhen angefasst wird oder ob ihr eine schmerzhafte Verteuerung des Geschäfts droht.","Une semaine après la présentation des propositions du Conseil fédéral, les avis divergent sur la question de savoir si l'UBS est traitée avec des gants de velours ou si elle doit s'attendre à une augmentation des coûts qui lui sera préjudiciable.","Une semaine après la présentation des propositions du Conseil fédéral, les avis restent partagés sur la question de savoir si l'UBS sera traitée avec des gants ou si elle sera menacée d'un douloureux renchérissement de ses affaires.",FALSE,FALSE,TRUE,Supertext,DeepL,de-CH_news_4.txt,news
Das sind die wichtigsten Punkte der Kontroverse:,Les points les plus importants de la controverse:,Voici les principaux points de la controverse :,FALSE,TRUE,FALSE,Supertext,DeepL,de-CH_news_4.txt,news
,,,,,,,,,
Warum ist Eigenkapital wichtig für eine Bank?,Pourquoi les fonds propres sont-ils importants pour une banque?,Pourquoi les fonds propres sont-ils importants pour une banque ?,FALSE,TRUE,FALSE,Supertext,DeepL,de-CH_news_4.txt,news
,,,,,,,,,
"Es ist bei Banken wie bei allen Unternehmen: Eigenkapital bietet Schutz gegen Verluste – etwa wenn viele Kreditnehmer ihre Kredite nicht mehr begleichen können, wie dies in der Finanzkrise 2008 bei amerikanischen Hausbesitzern der Fall war.","Comme pour toutes les entreprises, les fonds propres d'une banque offrent une protection contre les pertes - par exemple, lorsque de nombreux emprunteurs ne peuvent plus rembourser leurs prêts, comme ce fut le cas en 2008 aux États-Unis avec les propriétaires de maisons.","Il en va des banques comme de toutes les entreprises : Les fonds propres offrent une protection contre les pertes - par exemple lorsque de nombreux emprunteurs ne peuvent plus honorer leurs crédits, comme ce fut le cas pour les propriétaires américains lors de la crise financière de 2008.",FALSE,FALSE,TRUE,Supertext,DeepL,de-CH_news_4.txt,news
Oder wenn Investitionen rasch an Wert verlieren.,Ou lorsque des investissements perdent rapidement de la valeur.,Ou lorsque les investissements perdent rapidement de leur valeur.,TRUE,FALSE,FALSE,Supertext,DeepL,de-CH_news_4.txt,news
"Eigenkapital sorgt dafür, dass Verluste aufgefangen werden können, ohne dass gleich die Kundeneinlagen in Gefahr geraten und die Insolvenz der Bank droht.",Les fonds propres permettent d'absorber les pertes sans que les dépôts des clients soient menacés et que la banque fasse faillite.,Les fonds propres permettent d'absorber les pertes sans mettre en péril les dépôts des clients et sans menacer la banque d'insolvabilité.,FALSE,FALSE,TRUE,Supertext,DeepL,de-CH_news_4.txt,news
,,,,,,,,,
