source,translation_A,translation_B,A,equal,B,label_A,label_B,text,text_type
"Ihr persönlicher Feed enthält Artikel zu Themen bzw. von Autoren, denen Sie folgen.",Your personal feed contains articles about topics or by authors that you follow.,Your personal feed contains articles on topics or from authors you follow.,FALSE,TRUE,FALSE,Supertext,DeepL,de-CH_inst_10.txt,instructions
"Um diese zu verwalten, gehen Sie in Ihre persönlichen Einstellungen und dort auf den Menüpunkt «Themeneinstellungen».","To manage these, go to your personal settings and tap ""Topic settings"".","To manage these, go to your personal settings and then to the ‘Topic settings’ menu item.",TRUE,FALSE,FALSE,Supertext,DeepL,de-CH_inst_10.txt,instructions
"Ihr Feed wird automatisch aktualisiert, sobald neue Inhalte verfügbar sind.",Your feed is automatically updated whenever new content is available.,Your feed is automatically updated as soon as new content is available.,FALSE,TRUE,FALSE,Supertext,DeepL,de-CH_inst_10.txt,instructions
Sie können ihn auch durch ein Ziehen von oben nach unten aktualisieren.,You can also manually refresh it by swiping down.,You can also update it by dragging it from top to bottom.,FALSE,TRUE,FALSE,Supertext,DeepL,de-CH_inst_10.txt,instructions
,,,,,,,,,
«Gemerkt»,"""Saved""",‘Bookmarked’,FALSE,TRUE,FALSE,Supertext,DeepL,de-CH_inst_10.txt,instructions
,,,,,,,,,
"Hier finden Sie gespeicherte Artikel, die Sie interessieren oder die Sie später noch lesen möchten.",Here you can find articles that you have saved because they interest you or that you want to read later.,Here you will find saved articles that interest you or that you would like to read later.,FALSE,TRUE,FALSE,Supertext,DeepL,de-CH_inst_10.txt,instructions
"Um einen Artikel zu speichern, klicken Sie auf der Artikelseite auf die drei Punkte oben rechts und markieren Sie mit einem Tippen das Symbol neben «Merken».","To save an article, tap the three dots in the top right corner of the article page and then tap the ""Save"" icon.","To save an article, click on the three dots at the top right of the article page and select the symbol next to ‘Bookmark’ with a tap.",FALSE,TRUE,FALSE,Supertext,DeepL,de-CH_inst_10.txt,instructions
Zum Entfernen eines Artikels aus der Merkliste gehen Sie ebenso vor.,"To remove an article from the saved list, follow the same steps.","To remove an article from the watch list, proceed in the same way.",TRUE,FALSE,FALSE,Supertext,DeepL,de-CH_inst_10.txt,instructions
,,,,,,,,,
«Kürzlich gelesen»,"""Recently read""",‘Recently read’,FALSE,TRUE,FALSE,Supertext,DeepL,de-CH_inst_10.txt,instructions
,,,,,,,,,
Hier sehen Sie Ihre zuletzt gelesenen Artikel in chronologischer Reihenfolge (neueste zuerst).,"Here you can find the articles you have read most recently, listed in chronological order (newest first).",Here you can see your most recently read articles in chronological order (most recent first).,FALSE,TRUE,FALSE,Supertext,DeepL,de-CH_inst_10.txt,instructions
Diese Liste kann nicht bearbeitet werden.,This list cannot be edited.,This list cannot be edited.,FALSE,TRUE,FALSE,Supertext,DeepL,de-CH_inst_10.txt,instructions
,,,,,,,,,
Zehn Jahre nach dem Währungsschock: Der starke Franken bringt Wohlstand – der schwache Euro dagegen führt zum Abstieg,"Ten years after the currency shock: the strong franc brings prosperity - the weak euro, on the other hand, leads to decline","Ten years after the currency shock: The strong franc brings prosperity - the weak euro, on the other hand, leads to decline",TRUE,FALSE,FALSE,DeepL,Supertext,de-CH_news_1.txt,news
,,,,,,,,,
"Zum Glück hat die Nationalbank vor zehn Jahren eingesehen, dass der Euro-Mindestkurs ein Fehler war.","Fortunately, the Swiss National Bank realised ten years ago that the minimum euro exchange rate was a mistake.","Fortunately, the National Bank realized ten years ago that the minimum euro exchange rate was a mistake.",FALSE,TRUE,FALSE,DeepL,Supertext,de-CH_news_1.txt,news
Für die Schweiz ist die unabhängige Währung ein Segen.,"For Switzerland, the independent currency is a blessing.","For Switzerland, an independent currency is a blessing.",FALSE,FALSE,TRUE,DeepL,Supertext,de-CH_news_1.txt,news
,,,,,,,,,
Einen solch traumatischen Tag muss die Schweiz hoffentlich nie mehr erleben.,Hopefully Switzerland will never have to experience such a traumatic day again.,The Swiss people should never have to experience such a traumatic day again.,TRUE,FALSE,FALSE,DeepL,Supertext,de-CH_news_1.txt,news
"Am Vormittag des 15. Januar 2015, exakt um 10 Uhr 30, sackte der Euro-Kurs wie ein Stein in die Tiefe.","On the morning of 15 January 2015, at exactly 10.30 a.m., the euro exchange rate plummeted like a stone.","On the morning of January 15, 2015, at exactly 10:30 a.m., the euro exchange rate plummeted like a stone.",FALSE,TRUE,FALSE,DeepL,Supertext,de-CH_news_1.txt,news
"Zahlte man zuvor noch 1.20, so fiel der Wert innert Sekunden auf unter einen Franken.","Having previously been worth 1.20, the value fell to less than one franc within seconds.","Previously, the exchange rate was still 1.20 francs, but within seconds it fell below one franc.",FALSE,FALSE,TRUE,DeepL,Supertext,de-CH_news_1.txt,news
Auch die Börse crashte und verlor dramatische 14 Prozent.,"The stock market also crashed, losing a dramatic 14 per cent.",The stock market crashed and lost dramatic 14 percent.,TRUE,FALSE,FALSE,DeepL,Supertext,de-CH_news_1.txt,news
,,,,,,,,,
"War die Schweiz gerade dabei, ihren ganzen Wohlstand zu verspielen?",Was Switzerland about to gamble away all its prosperity?,Was Switzerland about to lose all its prosperity?,FALSE,TRUE,FALSE,DeepL,Supertext,de-CH_news_1.txt,news
Verantwortlich für das vermeintliche Desaster war die Schweizerische Nationalbank (SNB).,The Swiss National Bank (SNB) was responsible for the supposed disaster.,The Swiss National Bank (SNB) was responsible for the perceived disaster.,FALSE,TRUE,FALSE,DeepL,Supertext,de-CH_news_1.txt,news
"Sie beschloss völlig unerwartet, den Franken vom Euro zu entkoppeln, nachdem sie zuvor über Jahre einen fixen Mindestkurs garantiert hatte.",It unexpectedly decided to decouple the franc from the euro after having guaranteed a fixed minimum exchange rate for years.,"It had decided, completely unexpectedly, to decouple the franc from the euro after having guaranteed a fixed minimum exchange rate for years.",FALSE,TRUE,FALSE,DeepL,Supertext,de-CH_news_1.txt,news
,,,,,,,,,
Über den SNB-Präsidenten Thomas Jordan brach ein Sturm herein.,A storm broke over SNB Chairman Thomas Jordan.,A storm broke over SNB President Thomas Jordan.,FALSE,TRUE,FALSE,DeepL,Supertext,de-CH_news_1.txt,news
"Die Boulevardzeitung «Blick» sprach vom «Job-Killer der Nation» und illustrierte ihn als Monster Godzilla, das eine ganze Stadt verwüstet.",The tabloid newspaper ‘Blick’ spoke of the ‘job killer of the nation’ and illustrated him as a monster Godzilla devastating an entire city.,"The tabloid newspaper Blick called him the ""Job-Killer of the Nation"" and depicted him as the monster Godzilla, destroying an entire city.",FALSE,FALSE,TRUE,DeepL,Supertext,de-CH_news_1.txt,news
"Die Gewerkschaftszeitung «Work» zeigte ihn vor einer brennenden Fabrik mit dem Titel: «Jordan, der Zerstörer».","The trade union newspaper ‘Work’ showed him in front of a burning factory with the headline: ‘Jordan, the destroyer’.","The trade union newspaper Work showed him in front of a burning factory, with the title ""Jordan, the Destroyer"".",TRUE,FALSE,FALSE,DeepL,Supertext,de-CH_news_1.txt,news
,,,,,,,,,
USA zielen mit neuen Sanktionen auf Russlands Energiebranche,USA targets Russia's energy sector with new sanctions,US targets Russia's energy sector with new sanctions,FALSE,TRUE,FALSE,DeepL,Supertext,de-CH_news_2.txt,news
,,,,,,,,,
Auf den letzten Metern will die Biden-Regierung Russland mit neuen Sanktionen empfindlich treffen.,The Biden administration wants to hit Russia hard with new sanctions in the final metres.,"In the final days of his administration, President Joe Biden is hitting Russia with what he claims are the most severe sanctions yet against the country's energy sector.",FALSE,FALSE,TRUE,DeepL,Supertext,de-CH_news_2.txt,news
"Doch was passiert, wenn Trump das Ruder übernimmt?",But what will happen when Trump takes the helm?,But what happens if Trump takes over?,TRUE,FALSE,FALSE,DeepL,Supertext,de-CH_news_2.txt,news
,,,,,,,,,
Die scheidende US-Regierung von Präsident Joe Biden verhängt die laut eigenen Angaben bis anhin schärfsten Sanktionen gegen Russlands Energiesektor.,The outgoing US administration of President Joe Biden is imposing what it says are the toughest sanctions against Russia's energy sector to date.,"The outgoing US administration of President Joe Biden has imposed the most severe sanctions yet against Russia's energy sector, according to the Treasury Department in Washington.",FALSE,TRUE,FALSE,DeepL,Supertext,de-CH_news_2.txt,news
"Die Massnahmen zielen auf zwei der grössten russischen Ölkonzerne, Gazprom Neft und Surgutneftegas, teilte das Finanzministerium am Freitag in Washington mit.","The measures are aimed at two of Russia's largest oil companies, Gazprom Neft and Surgutneftegas, the Treasury Department announced in Washington on Friday.","The measures target two of the largest Russian oil companies, Gazprom Neft and Surgutneftegas.",TRUE,FALSE,FALSE,DeepL,Supertext,de-CH_news_2.txt,news
,,,,,,,,,
"Mit Sanktionen belegt werden auch 183 Schiffe, die die US-Regierung zum Grossteil zur sogenannten russischen Schattenflotte zählt.","Sanctions are also being imposed on 183 ships, most of which the US government counts as part of the so-called Russian shadow fleet.","The sanctions also apply to 183 ships that the US administration considers to be part of what it calls the ""Russian shadow fleet.""",FALSE,FALSE,TRUE,DeepL,Supertext,de-CH_news_2.txt,news
"Das sind Tanker und Frachtschiffe, die Russland nutzt, um bestehende Sanktionen beim Öltransport zu umgehen.",These are tankers and cargo ships that Russia uses to circumvent existing sanctions on oil transport.,These are tankers and cargo ships that Russia uses to circumvent existing sanctions on oil exports.,FALSE,TRUE,FALSE,DeepL,Supertext,de-CH_news_2.txt,news
"Betroffen seien auch spezifische Projekte und die Infrastruktur für verflüssigtes Erdgas (LNG) sowie Subunternehmen, Dienstleister, Händler und maritime Versicherer.","Specific projects and the infrastructure for liquefied natural gas (LNG) as well as subcontractors, service providers, traders and maritime insurers are also affected.","The measures also affect specific projects and infrastructure for liquefied natural gas (LNG), as well as subsidiaries, service providers, traders and maritime insurers.",FALSE,FALSE,TRUE,DeepL,Supertext,de-CH_news_2.txt,news
,,,,,,,,,
Grossbritannien werde sich anschliessen,Great Britain will follow suit,UK to follow suit,FALSE,TRUE,FALSE,DeepL,Supertext,de-CH_news_2.txt,news
,,,,,,,,,
"Mit den neuen Massnahmen will die US-Regierung die Produktions- und Lieferketten der russischen Energiewirtschaft treffen und damit das Gefüge schwächen, das der Kreml zur Finanzierung seines Angriffskriegs gegen die Ukraine nutzt.","With the new measures, the US government wants to hit the production and supply chains of the Russian energy industry and thus weaken the structure that the Kremlin is using to finance its war of aggression against Ukraine.","The US administration aims to hit the Russian energy sector's production and supply chains with the new measures, weakening the structure that the Kremlin uses to finance its war against Ukraine.",TRUE,FALSE,FALSE,DeepL,Supertext,de-CH_news_2.txt,news
"«Unsere Sanktionen wirken wie Sand im Getriebe der russischen Kriegsmaschinerie», hiess es.","‘Our sanctions are like sand in the gears of the Russian war machine,’ it said.","""Our sanctions are like sand in the gears of the Russian war machine,"" the Treasury Department said.",TRUE,FALSE,FALSE,DeepL,Supertext,de-CH_news_2.txt,news
Grossbritannien werde sich den Sanktionen anschliessen.,The UK would join the sanctions.,The UK will follow suit with the sanctions.,FALSE,FALSE,TRUE,DeepL,Supertext,de-CH_news_2.txt,news
"«Wir gehen davon aus, dass unsere Massnahmen Russland jeden Monat mehrere Milliarden Dollar kosten werden.»",‘We assume that our measures will cost Russia several billion dollars every month.’,"""We expect our measures to cost Russia several billion dollars a month.""",FALSE,FALSE,TRUE,DeepL,Supertext,de-CH_news_2.txt,news
,,,,,,,,,
"Wir schreiben kaum noch von Hand, doch Caran d’Ache baut eine neue Fabrik für Stifte und Ölkreiden.","We hardly ever write by hand anymore, yet Caran d'Ache is building a new factory for pencils and oil pastels.","We hardly write by hand any more, but Caran d'Ache is building a new factory for pencils and oil pastels.",FALSE,TRUE,FALSE,Supertext,DeepL,de-CH_news_3.txt,news
Kann das gutgehen?,Can this work?,Can it work?,FALSE,TRUE,FALSE,Supertext,DeepL,de-CH_news_3.txt,news
,,,,,,,,,
"Genf ist eine der teuersten Städte der Welt, trotzdem produziert das Traditionsunternehmen hier seit über hundert Jahren.","Geneva is one of the most expensive cities in the world, yet the traditional company has been producing here for over a hundred years.","Geneva is one of the most expensive cities in the world, yet the traditional company has been producing here for over a hundred years. ",FALSE,TRUE,FALSE,Supertext,DeepL,de-CH_news_3.txt,news
Jetzt soll Instagram helfen.,"Now, Instagram is supposed to help.",Now Instagram is here to help.,FALSE,FALSE,TRUE,Supertext,DeepL,de-CH_news_3.txt,news
,,,,,,,,,
"In der Fabrik von Caran d’Ache riecht es wie im Zeichensaal einer Schule: nach Farben, Wachs und Zedernholz.","In the Caran d'Ache factory, it smells like a school art room: of colours, wax and cedar wood.","In the Caran d'Ache factory, it smells like a school drawing room: of colours, wax and cedar wood.",TRUE,FALSE,FALSE,Supertext,DeepL,de-CH_news_3.txt,news
"Fässer mit Pigmenten lagern in Regalen, Farbspritzer bedecken den Boden, und das Grafit von unzähligen Bleistiften hat die Fliessbänder grau gefärbt.","Shelves are filled with barrels of pigments, the floor is covered in splashes of colour, and the graphite from countless pencils has turned the conveyor belts grey.","Barrels of pigments are stored on shelves, splashes of paint cover the floor and the graphite from countless pencils has stained the assembly lines grey.",FALSE,TRUE,FALSE,Supertext,DeepL,de-CH_news_3.txt,news
,,,,,,,,,
"Als das Unternehmen im Jahr 1974 aus der Genfer Innenstadt in die Fabrik am Ortsrand zog, müssen deren Hallen grosszügig gewirkt haben, heute sind sie vollgestellt.","When the company moved out of the centre of Geneva in 1974 to the factory on the outskirts, the factory's halls must have seemed spacious. Today, they are full.","When the company moved from the centre of Geneva to the factory on the outskirts of the city in 1974, the halls must have seemed spacious; today they are full to bursting.",FALSE,FALSE,TRUE,Supertext,DeepL,de-CH_news_3.txt,news
Das Unternehmen baute sein Angebot in den vergangenen Jahrzehnten enorm aus.,"Over the past few decades, the company has expanded its range enormously.",The company has expanded its range enormously over the past decades.,FALSE,TRUE,FALSE,Supertext,DeepL,de-CH_news_3.txt,news
"Und alles, was es verkauft, produziert es hier.",And everything it sells is produced here.,And everything it sells is produced here.,FALSE,TRUE,FALSE,Supertext,DeepL,de-CH_news_3.txt,news
"Seien es Wasserfarben, Kugelschreiber oder Holzstifte.","Whether it's watercolours, ballpoint pens or wooden pencils.","Be it watercolours, ballpoint pens or wooden pencils.",FALSE,TRUE,FALSE,Supertext,DeepL,de-CH_news_3.txt,news
"Und so kamen über die Jahre immer mehr Maschinen hinzu, bestehende Anlagen wurden vergrössert.","So over the years, more and more machines have been added, existing facilities have been expanded.","Over the years, more and more machines have been added and existing facilities have been expanded.",FALSE,TRUE,FALSE,Supertext,DeepL,de-CH_news_3.txt,news
,,,,,,,,,
Manche Maschinen sind fünfzig Jahre alt.,Some of the machines are over 50 years old.,Some of the machines are fifty years old.,FALSE,FALSE,TRUE,Supertext,DeepL,de-CH_news_3.txt,news
"Sie rattern zuverlässig, dafür sorgen Hammer und Schraubenschlüssel griffbereit in der Nähe.","They rattle reliably, and hammers and spanners are kept nearby to ensure they do so.","They rattle reliably, with hammers and spanners close at hand.",TRUE,FALSE,FALSE,Supertext,DeepL,de-CH_news_3.txt,news
Das Metall der Maschinen ist an einigen Stellen vom vielen Polieren schon ganz stumpf.,The metal of the machines is already quite dull in places from all the polishing.,The metal of the machines is already quite dull in some places from all the polishing.,FALSE,TRUE,FALSE,Supertext,DeepL,de-CH_news_3.txt,news
Am Prozess der Herstellung eines Stiftes hat sich seit Jahrzehnten kaum etwas verändert.,The process of making a pencil has hardly changed over the decades.,The process of making a pencil has hardly changed for decades.,FALSE,FALSE,TRUE,Supertext,DeepL,de-CH_news_3.txt,news
"Pigmente werden zu Minen gerollt, über Stunden getrocknet, heiss gebadet, zentrifugiert, von Holzplatten umschlossen, gepresst, gedrechselt, lasiert und graviert.","Pigments are rolled into mines, dried over hours, bathed in hot water, centrifuged, encased in wooden plates, pressed, turned, lacquered and engraved.","Pigments are rolled into leads, dried for hours, bathed in hot water, centrifuged, encased in wooden boards, pressed, turned, glazed and engraved.",FALSE,FALSE,TRUE,Supertext,DeepL,de-CH_news_3.txt,news
Ein Stift ist eben ein Stift.,A pencil is just a pencil.,A pencil is just a pencil.,FALSE,TRUE,FALSE,Supertext,DeepL,de-CH_news_3.txt,news
,,,,,,,,,
Mehr Eigenkapital für die UBS:,More equity for UBS:,More equity for UBS:,FALSE,TRUE,FALSE,Supertext,DeepL,de-CH_news_4.txt,news
Was heisst das für die Bank und die Aktionäre?,What does this mean for the bank and its shareholders?,What does this mean for the bank and its shareholders?,FALSE,TRUE,FALSE,Supertext,DeepL,de-CH_news_4.txt,news
Zieht die Konkurrenz jetzt an ihr vorbei?,Is the competition now overtaking it?,Will the competition now overtake it?,FALSE,FALSE,TRUE,Supertext,DeepL,de-CH_news_4.txt,news
,,,,,,,,,
"Geht es nach der Regierung, muss die UBS bald mehr Kapital für ihre ausländischen Tochterbanken halten.","According to the government, UBS must soon hold more capital for its foreign subsidiaries.","If the government has its way, UBS will soon have to hold more capital for its foreign subsidiaries.",FALSE,FALSE,TRUE,Supertext,DeepL,de-CH_news_4.txt,news
"Wie einschneidend die neuen Regeln wären, ist aber strittig.","However, there is disagreement over how far-reaching the new rules would be.","How drastic the new rules would be, however, is disputed.",FALSE,TRUE,FALSE,Supertext,DeepL,de-CH_news_4.txt,news
Die wichtigsten Fragen und Antworten.,Here are the most important questions and answers.,The most important questions and answers.,FALSE,TRUE,FALSE,Supertext,DeepL,de-CH_news_4.txt,news
,,,,,,,,,
In der Schweiz soll der Steuerzahler nie wieder eine Grossbank retten müssen.,The Swiss taxpayer should never again have to rescue a large bank.,Taxpayers in Switzerland should never again have to bail out a major bank.,FALSE,FALSE,TRUE,Supertext,DeepL,de-CH_news_4.txt,news
Der Bundesrat will daher Lücken schliessen bei den «Too big to fail»-Regeln.,"The Federal Council therefore wants to close loopholes in the ""too big to fail"" rules.",The Federal Council therefore wants to close loopholes in the ‘too big to fail’ rules.,FALSE,TRUE,FALSE,Supertext,DeepL,de-CH_news_4.txt,news
"Gestritten wird vor allem über die Frage, wie stark die UBS ihr Eigenkapital erhöhen solle.",The main point of contention is how much capital UBS should have to increase.,The main point of contention is the question of how much UBS should increase its equity capital.,FALSE,FALSE,TRUE,Supertext,DeepL,de-CH_news_4.txt,news
"Eine Woche nach der Präsentation der bundesrätlichen Vorschläge bleiben die Meinungen darüber geteilt, ob die UBS mit Samthandschuhen angefasst wird oder ob ihr eine schmerzhafte Verteuerung des Geschäfts droht.","A week after the Federal Council presented its proposals, opinions are still divided over whether UBS is being treated with kid gloves or whether it faces a painful increase in the cost of doing business.","One week after the presentation of the Federal Council's proposals, opinions remain divided as to whether UBS should be treated with kid gloves or whether it is threatened with a painful increase in the cost of doing business.",TRUE,FALSE,FALSE,Supertext,DeepL,de-CH_news_4.txt,news
Das sind die wichtigsten Punkte der Kontroverse:,Here are the most important points of the controversy:,These are the main points of controversy:,FALSE,TRUE,FALSE,Supertext,DeepL,de-CH_news_4.txt,news
,,,,,,,,,
Warum ist Eigenkapital wichtig für eine Bank?,Why is equity important for a bank?,Why is equity important for a bank?,FALSE,TRUE,FALSE,Supertext,DeepL,de-CH_news_4.txt,news
,,,,,,,,,
Es ist bei Banken wie bei allen Unternehmen:,It's the same for banks as for all companies:,Banks are like all companies:,FALSE,FALSE,TRUE,Supertext,DeepL,de-CH_news_4.txt,news
"Eigenkapital bietet Schutz gegen Verluste – etwa wenn viele Kreditnehmer ihre Kredite nicht mehr begleichen können, wie dies in der Finanzkrise 2008 bei amerikanischen Hausbesitzern der Fall war. Oder wenn Investitionen rasch an Wert verlieren.","Equity provides protection against losses - for example, if many borrowers can no longer repay their loans, as was the case with American homeowners during the financial crisis in 2008, or if investments quickly lose value.","Equity provides protection against losses - for example, when many borrowers can no longer pay their loans, as was the case for American homeowners in the 2008 financial crisis. Or when investments rapidly lose value.",TRUE,FALSE,FALSE,Supertext,DeepL,de-CH_news_4.txt,news
"Eigenkapital sorgt dafür, dass Verluste aufgefangen werden können, ohne dass gleich die Kundeneinlagen in Gefahr geraten und die Insolvenz der Bank droht.",Equity ensures that losses can be absorbed without endangering customer deposits and threatening the bank's insolvency.,Equity ensures that losses can be absorbed without jeopardising customer deposits and threatening the bank with insolvency.,FALSE,FALSE,TRUE,Supertext,DeepL,de-CH_news_4.txt,news
,,,,,,,,,
"Bis Mitte des 19. Jahrhunderts hatten Banken ähnlich viel hartes Eigenkapital wie Industriefirmen, also gegen 40 Prozent der Bilanz.","Until the middle of the 19th century, banks had a similar amount of hard equity as industrial companies, i.e. around 40 percent of their balance sheet.","Until the middle of the 19th century, banks had as much hard equity as industrial companies, i.e. around 40 per cent of the balance sheet.",TRUE,FALSE,FALSE,Supertext,DeepL,de-CH_news_4.txt,news
Heute liegt die Quote oft nur noch bei 5 Prozent.,"Today, the ratio is often as low as 5 percent.","Today, the ratio is often only 5 per cent.",FALSE,TRUE,FALSE,Supertext,DeepL,de-CH_news_4.txt,news
Das ist sowohl aus historischer Sicht als auch mit Blick auf andere Branchen sehr wenig.,"This is very little, both historically and in comparison with other sectors.","This is very low, both from a historical perspective and with regard to other sectors.",FALSE,FALSE,TRUE,Supertext,DeepL,de-CH_news_4.txt,news
"Im Nachgang zur Finanzkrise 2008, als das Problem fehlender Finanzpolster deutlich wurde, wurden die Eigenkapitalanforderungen für Banken aber verschärft.","In the wake of the financial crisis in 2008, when the problem of insufficient financial cushions became clear, the equity requirements for banks were tightened.","However, in the aftermath of the 2008 financial crisis, when the problem of a lack of financial buffers became apparent, the capital requirements for banks were tightened.",FALSE,FALSE,TRUE,Supertext,DeepL,de-CH_news_4.txt,news
,,,,,,,,,
Go West: Jan Jenisch spaltet Holcim auf und will Amerika im Alleingang erobern,Go West: Jan Jenisch splits up Holcim and wants to conquer America single-handedly,Go West: Jan Jenisch is splitting up Holcim and wants to conquer America alone,FALSE,TRUE,FALSE,DeepL,Supertext,de-CH_news_5.txt,news
,,,,,,,,,
Strippenzieher Jenisch soll den neuen Zementriesen in den USA als CEO und Aufseher zugleich führen.,The string-puller Jenisch is to lead the new cement giant in the USA as CEO and supervisor at the same time.,"Jenisch, the puppet master, is to lead the new cement giant in the US as both CEO and supervisor.",FALSE,FALSE,TRUE,DeepL,Supertext,de-CH_news_5.txt,news
"Keiner könne das besser, glaubt er.",He believes that no one can do it better.,He believes that no one else can do this better.,FALSE,TRUE,FALSE,DeepL,Supertext,de-CH_news_5.txt,news
,,,,,,,,,
"Wenn etwas gutkommen soll, legt Jan Jenisch gern selbst Hand an.","If something is to go well, Jan Jenisch likes to do it himself.","When something is to go well, Jan Jenisch likes to get his hands dirty himself.",TRUE,FALSE,FALSE,DeepL,Supertext,de-CH_news_5.txt,news
Erst recht beim grössten Projekt seiner Karriere.,Especially when it comes to the biggest project of his career.,This is especially true when it comes to the biggest project of his career.,FALSE,TRUE,FALSE,DeepL,Supertext,de-CH_news_5.txt,news
Derzeit plant Jenisch als Verwaltungsratspräsident des Zementriesen Holcim die Abspaltung von dessen Geschäft in Nordamerika.,"As Chairman of the Board of Directors of the cement giant Holcim, Jenisch is currently planning the spin-off of its business in North America.","Currently, Jenisch, as chairman of the board of directors of the cement giant Holcim, is planning to spin off its business in North America.",FALSE,TRUE,FALSE,DeepL,Supertext,de-CH_news_5.txt,news
"Wenn dieser Bauplan fertig ist, wird Jenisch auch die Ausführung übernehmen.","When this construction plan is finalised, Jenisch will also take on the execution.","Once this construction plan is complete, Jenisch will also oversee its implementation.",FALSE,TRUE,FALSE,DeepL,Supertext,de-CH_news_5.txt,news
Und sich dabei selbst auf die Finger schauen.,And keep a close eye on himself in the process.,And he will be keeping an eye on himself in the process.,FALSE,TRUE,FALSE,DeepL,Supertext,de-CH_news_5.txt,news
,,,,,,,,,
"Wer etwas anfängt, soll es zu Ende bringen","If you start something, you should finish it",Whoever starts something should finish it,FALSE,TRUE,FALSE,DeepL,Supertext,de-CH_news_5.txt,news
,,,,,,,,,
"Denn Jenisch soll sowohl Verwaltungsratspräsident als auch CEO des neuen Unternehmens werden, wie Holcim am Freitag mitteilte.","Jenisch is to become both Chairman of the Board of Directors and CEO of the new company, as Holcim announced on Friday.",That Jenisch is to become both chairman of the board of directors and CEO of the new company was announced by Holcim on Friday.,TRUE,FALSE,FALSE,DeepL,Supertext,de-CH_news_5.txt,news
"Dass er sich als Geschäftsführer zurück in operative Untiefen wagt, mag überraschen: Schliesslich hatte Jenisch die CEO-Rolle bei Holcim im Frühjahr 2024 abgegeben.","It may come as a surprise that he is venturing back into the operational depths as CEO: after all, Jenisch relinquished the CEO role at Holcim in spring 2024.","That Jenisch is returning to the operational level as a CEO may come as a surprise: after all, Jenisch had given up the CEO role at Holcim in the spring of 2024.",FALSE,FALSE,TRUE,DeepL,Supertext,de-CH_news_5.txt,news
"Sein Nachfolger Miljan Gutovic bleibt Chef der verbliebenen Holcim, wenn der Spin-off vermutlich im Frühsommer 2025 vollzogen sein wird.",His successor Miljan Gutovic will remain head of the remaining Holcim when the spin-off is likely to be completed in early summer 2025.,His successor Miljan Gutovic will remain CEO of the remaining Holcim when the spin-off is presumably completed in early summer 2025.,FALSE,FALSE,TRUE,DeepL,Supertext,de-CH_news_5.txt,news
,,,,,,,,,
Doch Jenisch will selbst wieder etwas aufbauen.,But Jenisch wants to build something up again himself.,But Jenisch wants to build something up himself.,TRUE,FALSE,FALSE,DeepL,Supertext,de-CH_news_5.txt,news
"Er ist erst 58 Jahre alt und bekannt für seine zupackende, zuweilen hemdsärmelige Art.","He is only 58 years old and is known for his hands-on, sometimes shirt-sleeved manner.","At 58 years old, he is known for his hands-on approach, which can sometimes be rather rough.",FALSE,FALSE,TRUE,DeepL,Supertext,de-CH_news_5.txt,news
"Wenn er etwas angefangen hat und es selbst zu Ende bringen kann, dürfte das dem Deutschen nur recht sein.","If he has started something and can finish it himself, that should only suit the German.","If he can start something and finish it himself, the German is likely to be very happy.",FALSE,FALSE,TRUE,DeepL,Supertext,de-CH_news_5.txt,news
,,,,,,,,,
Der heisse Arbeitsmarkt der Nach-Corona-Zeit gehört der Vergangenheit an,The hot labour market of the post-corona era is a thing of the past,The hot job market of the post-corona era is a thing of the past,FALSE,TRUE,FALSE,DeepL,Supertext,de-CH_news_6.txt,news
,,,,,,,,,
Die Arbeitslosigkeit in der Schweiz ist 2024 leicht gestiegen.,Unemployment in Switzerland rose slightly in 2024.,Unemployment in Switzerland rose slightly in 2024.,FALSE,TRUE,FALSE,DeepL,Supertext,de-CH_news_6.txt,news
"Per Ende Jahr lag sie bei 2,8 Prozent.","At the end of the year, it stood at 2.8 per cent.","At the end of the year, it stood at 2.8 per cent.",FALSE,TRUE,FALSE,DeepL,Supertext,de-CH_news_6.txt,news
Damit sind die lauten Klagen über den Fachkräftemangel deutlich leiser geworden.,This means that the loud complaints about the shortage of skilled labour have become much quieter.,This means that the loud complaints about the shortage of skilled labour have become much quieter.,FALSE,TRUE,FALSE,DeepL,Supertext,de-CH_news_6.txt,news
,,,,,,,,,
Der heisse Arbeitsmarkt ist vorbei.,The hot labour market is over.,The hot job market is over.,FALSE,TRUE,FALSE,DeepL,Supertext,de-CH_news_6.txt,news
"Während der Corona-Pandemie hatten sich viele Arbeitnehmende neu orientiert, teils freiwillig, teils notgedrungen.","During the coronavirus pandemic, many employees reoriented themselves, partly voluntarily and partly out of necessity.","During the corona pandemic, many employees had reoriented themselves, either voluntarily or out of necessity.",TRUE,FALSE,FALSE,DeepL,Supertext,de-CH_news_6.txt,news
"In der anschliessenden wirtschaftlichen Erholungsphase suchten deshalb viele Unternehmen, deren Geschäft wieder gut lief, händeringend nach Personal.","In the subsequent economic recovery phase, many companies whose business was doing well again were therefore desperately looking for staff.","In the subsequent economic recovery phase, many companies that had seen their business pick up again were desperately looking for staff.",FALSE,TRUE,FALSE,DeepL,Supertext,de-CH_news_6.txt,news
